payload,status code
" and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,116   )    )   <>char  (  39,39   )    )   ,1,0   )    )   ;",403
select * from users where id  =  1.%@ or 1  =  1 -- 1,403
" select * from users where id  =  1 or ""..""  =  1 or 1  =  1 -- 1",403
" select * from users where id  =  1 or 1&@#  =  1 union select 1,version  (    )   -- 1",403
" select * from users where id  =  1 or "";]"" or 1  =  1 -- 1",403
" or 1  =  1 or """"  =  ",403
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  7   )    )    AND 'i'  =  'i",403
select * from users where id  =  1 or $<\. or 1  =  1 -- 1,403
" select * from users where id  =  1 *  (  1  )   union select 1,banner from v$version where rownum  =  1 -- 1",403
or 'whatever' in   (  'whatever'  ) ,403
declare @s varchar   (  200  )   select @s   =   0x73656c65637420404076657273696f6e exec  (  @s  ) ,403
select * from users where id  =  '1'   or 1  =  1 -- 1',403
?,403
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  table_name   )    )    FROM sys.all_tables   )    )    AND 'i'  =  'i,403
" select * from users where id  =  '1' union select @ 1,version  (    )   --  1'",403
"admin""  )   or   (  ""1""  =  ""1""#",403
" select * from users where id  =  1 or 1#"", union select 'a',version  (    )   -- 1",403
" select * from users where id  =  1 or ""$  (  "" or 1  =  1 -- 1",403
 or '' ',403
" select * from users where id  =  1 or "";#"" or 1  =  1 -- 1",403
or 1  =  1,403
 drop table temp --,403
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  2   )    )    AND 'i'  =  'i",403
""" or benchmark  (  10000000,MD5  (  1   )    )   #",403
""" or ""x""  =  ""x",403
select * from users where id  =  '1'<@.. or 1  =  1 -- 1',403
" select * from users where id  =  1 or !<@ union select 1,version  (    )   -- 1",403
 or 'something' like 'some%',403
 if not   (    (   select serverproperty  (  'isintegratedsecurityonly'   )    )    <> 0  )   waitfor delay '0:0:2' --,403
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  4   )    )    AND 'i'  =  'i",403
select * from users where id  =  '1' or \<\. or 1  =  1 -- 1',403
 exec master..xp_cmdshell 'ping 10.10.1.2'--,403
admin' or '1'  =  '1'--,403
 if not   (    (   select serverproperty  (  'isintegratedsecurityonly'   )    )    <> 1  )   waitfor delay '0:0:2' --,403
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  2   )    )    AND 'i'  =  'i",403
" select * from users where id  =  1 <@<@ union select version  (    )  ,version  (    )   -- 1",403
" select * from users where id  =  1 or 1#""$ union select null,version  (    )   -- 1",403
""";waitfor delay '0:0:__TIME__'--",403
x' and userid is NULL--,403
select * from users where id  =  '1' *$ 1 or 1  =  1 -- 1',403
" select * from users where id  =  1 or \<\ union select null,@@VERSION -- 1",403
" select * from users where id  =  1 or ""?@"" or 1  =  1 -- 1",403
’ or ‘1’  =  ’1,403
" select * from users where id  =  '1' union select 1a,banner from v$version where rownum  =  1 -- 1'",403
admin'or 1  =  1 or ''  =  ',403
" select * from users where id  =  '1' or !<1 union select 1,version  (    )   -- 1'",403
" and 1  =    (   if   (    (   load_file  (  char  (  110,46,101,120,11 ...",403
exec  (  @s  ) ,403
" select * from users where id  =  1 or ""_  )  "" or 1  =  1 -- 1",403
" select * from users where id  =  1 or \.<   =  1 union select 1,@@VERSION -- 1",403
 or 1  =  1,403
select * from users where id  =  1 + $+%1 or 1  =  1 -- 1,403
" select * from users where id  =  1.  union select version  (    )  ,version  (    )   -- 1",403
x' AND email IS NULL--,403
" select * from users where id  =  '1' + @ @1 union select 1,version  (    )   -- 1'",403
 --,403
" select * from users where id  =  '1'   union select null,banner from v$version where rownum  =  1 -- 1'",403
" select * from users where id  =  11||1 union select 1,banner from v$version where rownum  =  1 -- 1",403
" select * from users where id  =  1.*1 union select 1,banner from v$version where rownum  =  1 -- 1",403
update,403
 or 1/*,403
" select * from users where id  =  1.<1# union select 1,version  (    )   -- 1",403
"""   )    )    or pg_sleep  (  __TIME__  )  --",403
||'6,403
" select * from users where id  =  1. <@ union select 1,version  (    )   -- 1",403
or   (  EXISTS  ) ,403
^',403
or 'text'   =   n'text',403
" select * from users where id  =  1 + \+*$ union select null,@@VERSION -- 1",403
" select * from users where id  =  '1' union select $ _,@@VERSION -- 1'",403
" select * from users where id  =  1 or ""  )  ;"" or 1  =  1 -- 1",403
" select * from users where id  =  1 <@1$ union select 1,version  (    )   -- 1",403
 or 0  =  0 --,403
" select * from users where id  =  1 or ""{1""  =  1 or 1  =  1 -- 1",403
" select * from users where id  =  1 or ""{,""  =  1 or 1  =  1 -- 1",403
" select * from users where id  =  1 or 1#"", union select version  (    )  ,version  (    )   -- 1",403
" select * from users where id  =  1 or 1#""? union select 'a',version  (    )   -- 1",403
password:*/  =  1--,403
" select * from users where id  =  1 <@. union select 1,version  (    )   -- 1",403
" select * from users where id  =  1 or ""  )  @"" or 1  =  1 -- 1",403
" select * from users where id  =  '1' union select @ @1,version  (    )   --  1'",403
" union   (  select NULL,   (  select @@version   )    )    --",403
" select * from users where id  =  1 or ""  )  {"" or 1  =  1 -- 1",403
" select * from users where id  =  1.<@. union select 1,version  (    )   -- 1",403
" select * from users where id  =  1 +\. union select null,@@VERSION -- 1",403
" select * from users where id  =  1 + @<@. union select 1,version  (    )   -- 1",403
" select * from users where id  =  1 or \<$ union select 1,@@VERSION -- 1",403
" select * from users where id  =  1 or   (  $+  )    =  1 union select 1,@@VERSION -- 1",403
" select * from users where id  =  1 +   (  \+  )   union select null,@@VERSION -- 1",403
" select * from users where id  =  1. union select null,version  (    )   -- 1",403
" select * from users where id  =  1 or ""  )  ["" or 1  =  1 -- 1",403
" select * from users where id  =  1 or \.<1 union select 1,@@VERSION -- 1",403
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT banner FROM v$version WHERE ROWNUM  =  1   )    )    AND 'i'  =  'i,403
select * from users where id  =  1 <@$_ or 1  =  1 -- 1,403
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  3   )    )    AND 'i'  =  'i",403
" select * from users where id  =  1 or $+<$ union select 1,@@VERSION -- 1",403
" select * from users where id  =  1 or ""@%"" or 1  =  1 -- 1",403
" select * from users where id  =  1 or $<\ union select 1,@@VERSION -- 1",403
" select * from users where id  =  1 or ""%,"" or 1  =  1 -- 1",403
UNION SELECT,403
asc,403
" || myappadmin.adduser  (  'admin', 'newpass'  )   || '",403
"exec sp_addsrvrolemember 'name' , 'sysadmin'",403
" select * from users where id  =  1 or   (  \  )    =  1 union select 1,@@VERSION -- 1",403
  )   or true--,403
" select * from users where id  =  1 +  (  1  )   union select 1,banner from v$version where rownum  =  1 -- 1",403
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  PASSWORD  )   FROM   (  SELECT DISTINCT  (  PASSWORD  )  , ROWNUM AS LIMIT FROM SYS.USER$  )   WHERE LIMIT  =  3   )    )    AND 'i'  =  'i",403
 or userid like '%,403
" union   (  select NULL, NULL,   (  select @@version   )    )    --",403
/,403
select * from users where id  =  1 or $<\ or 1  =  1 -- 1,403
"admin""/*",403
" select * from users where id  =  1.  union select 1,version  (    )   -- 1",403
 )  waitfor delay '0:0:__TIME__'--,403
" select * from users where id  =  1 union select @<@.,version  (    )   -- 1",403
" select * from users where id  =  1 or ""._"" or 1  =  1 -- 1",403
"admin"" or ""1""  =  ""1",403
 union   (  select @@version  )   --,403
 or ''^',403
"""   )    )    or sleep  (  __TIME__  )    =  """,403
" union   (  select NULL, NULL, NULL, NULL,  NULL,   (  select @@version   )    )    --",403
" select * from users where id  =  1 or \+<\ union select 1,@@VERSION -- 1",403
" select * from users where id  =  1 union select @ _,version  (    )   -- 1",403
select * from users where id  =  1 +   (  $+  )   or 1  =  1 -- 1,403
select * from users where id  =  '1' <@$_ or 1  =  1 -- 1',403
" select * from users where id  =  1 +$ 1 union select null,@@VERSION -- 1",403
" select * from users where id  =  1 or ""  (  &"" or 1  =  1 -- 1",403
"""hi""""  )   or   (  """"a""""  =  """"a""",403
select name from syscolumns where id   =     (  sele ...,403
" select * from users where id  =  1 or ""1,"" or 1  =  1 -- 1",403
"; if not  (  substring   (    (   select @@version  )  ,25,1  )   <> 5  )   waitfor delay '0:0:2' --",403
" select * from users where id  =  '1' + @<@# union select 1,version  (    )   -- 1'",403
 or 2 between 1 and 3,403
union all select @@version--,403
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  8   )    )    AND 'i'  =  'i",403
t'exec master..xp_cmdshell 'nslookup www.google.com'--,403
""" or isNULL  (  1/0  )   /*",403
" select * from users where id  =  '1' + $+*$ union select 1,@@VERSION -- 1'",403
" select * from users where id  =  1 or ""{?"" or 1  =  1 -- 1",403
" select * from users where id  =  1 or ""{#"" or 1  =  1 -- 1",403
declare @q nvarchar   (  200  )   0x730065006c00650063 ...,403
 or 'a'  =  'a,403
 union all select @@version--,403
" select * from users where id  =  1 or  1<@  =  1 union select 1,version  (    )   -- 1",403
"admin"" or 1  =  1/*",403
 or   (  EXISTS  ) ,403
" select * from users where id  =  1<@<@ union select 1,version  (    )   -- 1",403
declare @s varchar   (  8000  )   select @s   =   0x73656c ...,403
" select * from users where id  =  '1' union select +\#,@@VERSION -- 1'",403
" select * from users where id  =  1. union select 1,banner from v$version where rownum  =  1 -- 1",403
" select * from users where id  =  1 or "".;"" or 1  =  1 -- 1",403
" select * from users where id  =  1 union select 1 1a,version  (    )   -- 1",403
 begin declare @var varchar  (  8000  )   set @var  =  ':' select @var  =  @var+'+login+'/'+password+' ' from users where login >,403
" union   (  select NULL, NULL, NULL, NULL,    (  select @@version   )    )    --",403
hi' or 1  =  1 --,403
 UNION SELECT,403
select * from users where id  =  1 %  (  $  )   or 1  =  1 -- 1,403
" select * from users where id  =  1 or 1#""  (   union select 'a',version  (    )   -- 1",403
" select * from users where id  =  1 or ""{  )  "" or 1  =  1 -- 1",403
" select * from users where id  =  1 or ""1["" or 1  =  1 -- 1",403
desc,403
" select * from users where id  =  1 or "",  )  ""  =  1 or 1  =  1 -- 1",403
anything' or 'x'  =  'x,403
" select * from users where id  =  1 or 1#""1 union select 1,version  (    )   -- 1",403
select * from users where id  =  1 + \+%\ or 1  =  1 -- 1,403
0x770061006900740066006F0072002000640065006C00 ...,403
" select * from users where id  =  1 -@<@ union select version  (    )  ,version  (    )   -- 1",403
" select * from users where id  =  '1' or $<\. union select 1,@@VERSION -- 1'",403
" select * from users where id  =  1 or ""]."" or 1  =  1 -- 1",403
" select * from users where id  =  1 or ""_;"" or 1  =  1 -- 1",403
or isNULL  (  1/0  )   /*,403
"insert into users  (  login, password, level  )   values  (   char  (  0x70  )   + char  (  0x65  )   + char  (  0x74  )   + char  (  0x65  )   + char  (  0x72  )   + char  (  0x70  )   + char  (  0x65  )   + char  (  0x74  )   + char  (  0x65  )   + char  (  0x72  )  ,char  (  0x64  )  ",403
" select * from users where id  =  1 or ""  )    (  ""  =  1 or 1  =  1 -- 1",403
" select * from users where id  =  1 or ""$@"" or 1  =  1 -- 1",403
"admin"" or ""1""  =  ""1""#",403
"admin"" or 1  =  1--",403
 or user like '%,403
admin'  )   or '1'  =  '1,403
""" or sleep  (  __TIME__  )  #",403
" select * from users where id  =  1 or ""  )  $"" or 1  =  1 -- 1",403
" select * from users where id  =  1 or ""?%"" or 1  =  1 -- 1",403
select * from users where id  =  '1' + $+%$ or 1  =  1 -- 1',403
 or ''-',403
" select * from users where id  =  '1' union select \.#,@@VERSION -- 1'",403
admin'  )   or '1'  =  '1'/*,403
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  3   )    )    AND 'i'  =  'i",403
" select * from users where id  =  1 or ""@?"" or 1  =  1 -- 1",403
select * from users where id  =  1 <@$ or 1  =  1 -- 1,403
x' or 1  =  1 or 'x'  =  'y,403
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  8   )    )    AND 'i'  =  'i",403
" select * from users where id  =  1 union select 1 $,version  (    )   -- 1",403
  )   or   (  'x'  )    =    (  'x,403
 ( ,403
" select * from users where id  =  1 or 1#""  (   union select version  (    )  ,version  (    )   -- 1",403
" select * from users where id  =  1.%@ union select 1,version  (    )   -- 1",403
" select * from users where id  =  1 +$+ union select null,@@VERSION -- 1",403
" select * from users where id  =  '1' union select \.,@@VERSION -- 1'",403
" select * from users where id  =  1 or 1#""@ union select null,version  (    )   -- 1",403
" select * from users where id  =  1 +$+. union select null,@@VERSION -- 1",403
" select * from users where id  =  1 +1<@ union select null,version  (    )   -- 1",403
 )    )    or sleep  (  __TIME__  )    =  ',403
having 1  =  1--,403
!,403
select * from users where id  =  1 or $ 1  =  1 or 1  =  1 -- 1,403
 group by userid having 1  =  1--,403
" select * from users where id  =  '1' or @ 1  =  1 union select 1,version  (    )   -- 1'",403
" select * from users where id  =  1 or 1#""; union select 1,version  (    )   -- 1",403
or 0  =  0 --,403
 or 0  =  0 #,403
or pg_sleep  (  __TIME__  )  --,403
or '1'  =  '1'--,403
" select * from users where id  =  1 or 1#""1 union select 'a',version  (    )   -- 1",403
" select * from users where id  =  1 or 1#"".  =  1 union select 1,version  (    )   -- 1",403
" select * from users where id  =  1 or @#""{  =  1 union select 1,version  (    )   -- 1",403
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  USERNAME   )    )    FROM SYS.ALL_USERS   )    )    AND 'i'  =  'i,403
sqlvuln,403
" select * from users where id  =  1 or "".{"" or 1  =  1 -- 1",403
" select * from users where id  =  1 or 1#""; union select 'a',version  (    )   -- 1",403
0x730065006c0065006300740020004000400076006500 ...,403
" select * from users where id  =  1 union select 1 1$,version  (    )   -- 1",403
" select * from users where id  =  1. <@ union select version  (    )  ,version  (    )   -- 1",403
declare @s varchar   (  8000  )   select @s   =   0x73656c65637420404076657273696f6e,403
